CRCode,CRName,Latitude,Longitude
HRV,Croatia,43.76082993,15.78277969
RUS,Russian Federation,43.7621994,44.6841507
ITA,Italy,43.76667023,11.25
CAN,Canada,43.7708931,-79.32598877
RUS,Russian Federation,43.77399063,41.91418839
USA,United States,43.77500153,-88.43882752
SRB,Serbia,43.77890015,21.41889954
CAN,Canada,43.77980042,-79.41493225
ROU,Romania,43.78332901,24.5
BIH,Bosnia and Herzegovina,43.79249954,16.94222069
CAN,Canada,43.79697418,-79.33326721
USA,United States,43.79761887,-123.0595169
USA,United States,43.80040741,-89.64087677
CHN,China,43.80096054,87.60045624
RUS,Russian Federation,43.80250168,132.0094452
USA,United States,43.82601929,-111.7896881
BIH,Bosnia and Herzegovina,43.82693863,17.00778008
BIH,Bosnia and Herzegovina,43.84864044,18.35643959
CHN,China,43.85083008,126.5602798
FRA,France,43.85303879,4.605669975
BGR,Bulgaria,43.85639191,25.97083092
SRB,Serbia,43.85860825,19.84877968
ITA,Italy,43.86764145,10.33969975
CHN,China,43.88000107,125.3227768
KAZ,Kazakhstan,43.8833313,77.08332825
FRA,France,43.88724899,1.907160044
ITA,Italy,43.88750076,8.030830383
SRB,Serbia,43.89139175,20.34972
CAN,Canada,43.90011978,-78.84957123
RUS,Russian Federation,43.90885925,39.33137131
RUS,Russian Federation,43.91333008,42.72082901
CHN,China,43.91666794,81.31666565
CAN,Canada,43.91680145,-80.09967041
FRA,France,43.93463898,0.621070027
FRA,France,43.94834137,4.808919907
BGR,Bulgaria,43.95000076,26.20000076
RUS,Russian Federation,43.95000076,131.6499939
CAN,Canada,43.95117188,-78.29299164
CAN,Canada,43.95191574,-78.29580689
USA,United States,43.9552803,-86.45258331
CHN,China,43.96667099,116.0333328
ROU,Romania,43.98332977,25.33333015
CHN,China,43.98332977,119.1833267
USA,United States,43.98443985,-75.90054321
BGR,Bulgaria,43.99000168,22.87249947
USA,United States,43.99617386,-116.9123688
CAN,Canada,44.00011826,-77.24945831
CHN,China,44.01667023,87.31667328
USA,United States,44.02162933,-92.46990204
RUS,Russian Federation,44.02666855,44.04999924
RUS,Russian Federation,44.03279877,42.88130188
SRB,Serbia,44.03332901,20.45000076
HRV,Croatia,44.04389191,16.20000076
RUS,Russian Federation,44.04444122,42.86056137
BIH,Bosnia and Herzegovina,44.04582977,16.84860992
RUS,Russian Federation,44.04861069,43.05944061
USA,United States,44.05207062,-123.0867462
BIH,Bosnia and Herzegovina,44.05722046,17.45083046
USA,United States,44.05817032,-121.3153076
FRA,France,44.06145859,-1.069839954
BIH,Bosnia and Herzegovina,44.06499863,17.93861008
USA,United States,44.0805397,-103.2310104
USA,United States,44.08385086,-93.2260437
USA,United States,44.08555985,-93.22027588
ROU,Romania,44.09471893,26.22694016
FRA,France,44.09999847,3.083329916
RUS,Russian Federation,44.1053009,39.0802002
ROU,Romania,44.1166687,24.35000038
ROU,Romania,44.1166687,24.98332977
BGR,Bulgaria,44.1166687,27.26667023
CAN,Canada,44.11680985,-79.56632233
FRA,France,44.1333313,4.083330154
USA,United States,44.15116882,-72.65650177
BGR,Bulgaria,44.15166855,22.64249992
RUS,Russian Federation,44.15193939,43.46971893
KAZ,Kazakhstan,44.16278076,80
USA,United States,44.16358185,-93.99939728
RUS,Russian Federation,44.16527939,133.863327
RUS,Russian Federation,44.17169952,39.00260162
ROU,Romania,44.18333054,28.64999962
RUS,Russian Federation,44.19010162,42.65950012
RUS,Russian Federation,44.20750046,38.89110947
RUS,Russian Federation,44.21028137,43.13528061
FRA,France,44.21640015,2.986700058
RUS,Russian Federation,44.22333145,42.05778122
BIH,Bosnia and Herzegovina,44.22666931,17.67056084
RUS,Russian Federation,44.2388916,43.08555985
CAN,Canada,44.25011063,-79.46631622
CAN,Canada,44.25011826,-76.94944
FRA,France,44.25494003,4.647359848
USA,United States,44.26192856,-88.41538239
SRB,Serbia,44.27513123,19.89821053
USA,United States,44.27949143,-73.97987366
CHN,China,44.29999924,86.03333283
ROU,Romania,44.31666946,23.79999924
CHN,China,44.31666946,126.8000031
CHN,China,44.33332825,84.84999847
RUS,Russian Federation,44.37194061,38.52972031
UKR,Ukraine,44.39213944,33.78797913
RUS,Russian Federation,44.39332962,41.52056122
CAN,Canada,44.40010834,-79.66634369
RUS,Russian Federation,44.40694046,43.88056183
RUS,Russian Federation,44.41222,40.79360962
ROU,Romania,44.43225098,26.1062603
CAN,Canada,44.43344879,-64.73207855
USA,United States,44.44610977,-108.4305573
FRA,France,44.44910049,1.436630011
CHN,China,44.44972229,84.98583221
ROU,Romania,44.45999908,25.97332954
ROU,Romania,44.46667099,26.13332939
USA,United States,44.47587967,-73.21206665
FRA,France,44.48545837,1.842610002
ITA,Italy,44.49380875,11.33874989
UKR,Ukraine,44.5001297,34.16147995
USA,United States,44.51910019,-88.0196991
USA,United States,44.51916122,-88.0198288
BIH,Bosnia and Herzegovina,44.54056168,18.48110962
BIH,Bosnia and Herzegovina,44.54278183,18.66943932
RUS,Russian Federation,44.54550171,40.79330063
ROU,Romania,44.54999924,26.14999962
BIH,Bosnia and Herzegovina,44.56027985,18.69471932
RUS,Russian Federation,44.56039047,135.5700836
RUS,Russian Federation,44.56219864,38.08480072
USA,United States,44.56457138,-123.2620392
CAN,Canada,44.56716919,-80.94348908
UKR,Ukraine,44.57799912,34.34463882
CHN,China,44.58332825,129.6000061
UKR,Ukraine,44.58882904,33.5223999
CAN,Canada,44.60739517,-79.41784668
RUS,Russian Federation,44.60778046,40.10583115
SRB,Serbia,44.61528015,21.18250084
RUS,Russian Federation,44.63330078,41.94440079
ROU,Romania,44.6333313,28.68333054
USA,United States,44.63650894,-123.1059265
USA,United States,44.63694382,-105.335556
RUS,Russian Federation,44.64416885,41.84527969
CAN,Canada,44.64532852,-63.57239151
ITA,Italy,44.64783096,10.92539024
CAN,Canada,44.64888001,-63.57531357
USA,United States,44.64968872,-93.24272156
RUS,Russian Federation,44.65139008,37.94277954
USA,United States,44.65481949,-74.95554352
CAN,Canada,44.656353,-63.59608078
SRB,Serbia,44.66278076,20.93000031
BIH,Bosnia and Herzegovina,44.66527939,19.24777985
BIH,Bosnia and Herzegovina,44.67306137,18.01277924
USA,United States,44.69948959,-73.45291138
USA,United States,44.70958328,-73.47302246
ROU,Romania,44.71667099,26.63332939
ROU,Romania,44.71667099,28.66666985
BIH,Bosnia and Herzegovina,44.72277832,17.32777977
RUS,Russian Federation,44.72438812,37.76752091
CAN,Canada,44.7273407,-65.48985291
RUS,Russian Federation,44.74919891,41.59949875
FRA,France,44.75,5.366670132
UKR,Ukraine,44.75524902,33.8578186
BIH,Bosnia and Herzegovina,44.75693893,19.21611023
BIH,Bosnia and Herzegovina,44.77582932,17.18556023
USA,United States,44.77912903,-93.33634186
ROU,Romania,44.78332901,25.11667061
RUS,Russian Federation,44.78388977,44.16582871
RUS,Russian Federation,44.78833008,44.92277908
SRB,Serbia,44.80400848,20.46512985
USA,United States,44.80413055,-93.16689301
KAZ,Kazakhstan,44.80805969,76.27722168
USA,United States,44.81135178,-91.49848938
ROU,Romania,44.81666946,27.61667061
USA,United States,44.81898117,-74.41500092
USA,United States,44.82773972,-92.94381714
RUS,Russian Federation,44.83528137,40.72694016
RUS,Russian Federation,44.83570862,37.55575943
FRA,France,44.84043884,-0.580500007
RUS,Russian Federation,44.84222031,38.5668602
UKR,Ukraine,44.84560013,33.67161179
USA,United States,44.84645081,-69.35865784
RUS,Russian Federation,44.84917069,37.65721893
ROU,Romania,44.84999847,24.86667061
USA,United States,44.85469055,-93.47078705
UKR,Ukraine,44.86632156,34.22660828
BIH,Bosnia and Herzegovina,44.86989975,18.81010056
RUS,Russian Federation,44.87258148,38.16110992
RUS,Russian Federation,44.88000107,40.59860992
MNG,Mongolia,44.88238907,110.1163101
USA,United States,44.89017868,-94.37277222
RUS,Russian Federation,44.89083862,37.32389832
RUS,Russian Federation,44.89670944,37.38600159
SRB,Serbia,44.89749908,21.41721916
CAN,Canada,44.90010834,-76.01606751
BIH,Bosnia and Herzegovina,44.90805817,17.30083084
USA,United States,44.91608048,-93.10160828
ROU,Romania,44.92142105,25.45574951
RUS,Russian Federation,44.92150116,38.99583054
USA,United States,44.92385864,-92.9593811
RUS,Russian Federation,44.92710114,38.90851975
RUS,Russian Federation,44.92934036,37.99116898
ITA,Italy,44.92947006,10.51858997
RUS,Russian Federation,44.93159866,41.13729858
USA,United States,44.94290161,-123.0351028
USA,United States,44.94440842,-93.09326935
BIH,Bosnia and Herzegovina,44.9449997,17.83389092
USA,United States,44.94829941,-93.3480072
ROU,Romania,44.95000076,26.01667023
UKR,Ukraine,44.95719147,34.11079025
BIH,Bosnia and Herzegovina,44.95999908,16.17917061
USA,United States,44.96302033,-92.96494293
USA,United States,44.96384811,-94.04747009
BIH,Bosnia and Herzegovina,44.97721863,17.91028023
FRA,France,44.97929001,2.624850035
RUS,Russian Federation,44.98033905,37.34384155
BIH,Bosnia and Herzegovina,44.98139191,16.71306038
RUS,Russian Federation,44.98278046,39.09638977
RUS,Russian Federation,44.98900986,38.94324112
RUS,Russian Federation,44.98920059,41.12340164
RUS,Russian Federation,45.00149918,41.17950058
USA,United States,45.01052094,-93.455513
ROU,Romania,45.01667023,22.85000038
SRB,Serbia,45.02582932,20.02499962
UKR,Ukraine,45.02687836,33.62955856
CAN,Canada,45.0333786,-73.04914856
UKR,Ukraine,45.03676987,35.37789154
RUS,Russian Federation,45.0428009,41.97340012
RUS,Russian Federation,45.04880142,38.97249985
ROU,Romania,45.04999924,23.28333092
ROU,Romania,45.04999924,26.46666908
UKR,Ukraine,45.05310059,34.31541824
USA,United States,45.06167984,-83.43274689
USA,United States,45.06552124,-93.20188904
USA,United States,45.06888962,-85.26083374
ITA,Italy,45.07049179,7.68682003
USA,United States,45.07912827,-93.14717102
HRV,Croatia,45.09500122,14.11972046
RUS,Russian Federation,45.09777832,43.43638992
USA,United States,45.11996841,-93.28772736
RUS,Russian Federation,45.12084961,37.64170837
USA,United States,45.12717819,-94.52805328
RUS,Russian Federation,45.12779999,39.57246018
UKR,Ukraine,45.12944031,33.63180161
ROU,Romania,45.1333313,24.68333054
RUS,Russian Federation,45.13492966,38.12543869
ITA,Italy,45.13616943,10.02797031
HRV,Croatia,45.14916992,13.60527992
ROU,Romania,45.15000153,26.83333015
CHN,China,45.15000153,124.8333359
HRV,Croatia,45.16027832,18.01556015
ITA,Italy,45.16030884,10.79784012
ITA,Italy,45.16186905,9.702159882
ROU,Romania,45.16667175,23.5
ROU,Romania,45.16667175,28.79999924
BIH,Bosnia and Herzegovina,45.17417145,15.87360954
BIH,Bosnia and Herzegovina,45.18944168,15.8116703
UKR,Ukraine,45.20090866,33.36655045
USA,United States,45.21012116,-123.1987228
RUS,Russian Federation,45.21170044,36.71609116
RUS,Russian Federation,45.21435928,39.69033051
HRV,Croatia,45.22583008,13.59389019
USA,United States,45.23329926,-93.29134369
KAZ,Kazakhstan,45.24222183,77.98222351
CAN,Canada,45.25008011,-74.13253021
SRB,Serbia,45.2508316,19.39193916
SRB,Serbia,45.25167084,19.83694077
HRV,Croatia,45.25527954,18.40416908
RUS,Russian Federation,45.25579834,38.12559891
ROU,Romania,45.26667023,27.98332977
CAN,Canada,45.26678085,-72.14909363
RUS,Russian Federation,45.27054977,37.38716126
CAN,Canada,45.27270889,-66.06765747
CAN,Canada,45.28536606,-66.04682922
HRV,Croatia,45.28833008,18.80471993
CHN,China,45.29999924,130.9666748
CAN,Canada,45.31678009,-73.86589813
RUS,Russian Federation,45.3266716,41.52528
HRV,Croatia,45.33805847,16.08806038
ITA,Italy,45.341259,8.1730299
HRV,Croatia,45.34305954,14.40917015
CAN,Canada,45.3437767,-75.8070755
UKR,Ukraine,45.34928894,28.8407898
CHN,China,45.34999847,126.2833328
RUS,Russian Federation,45.36333084,40.18999863
FRA,France,45.36394882,5.59209013
RUS,Russian Federation,45.36613846,38.21171188
RUS,Russian Federation,45.37277985,44.22055817
RUS,Russian Federation,45.37833023,40.52972031
CAN,Canada,45.38338089,-72.7324295
SRB,Serbia,45.38360977,20.38194084
RUS,Russian Federation,45.39287949,47.37073135
CAN,Canada,45.39889145,-71.89585114
CAN,Canada,45.40008164,-74.03250885
CAN,Canada,45.40008164,-71.89907837
CAN,Canada,45.40008926,-71.24904633
HRV,Croatia,45.40082932,14.79971981
CAN,Canada,45.40242004,-75.65395355
CAN,Canada,45.41117096,-75.69812012
FRA,France,45.41389084,3.725280046
ITA,Italy,45.41519165,11.88181019
CAN,Canada,45.41741943,-75.6979599
CAN,Canada,45.42038345,-75.69810486
RUS,Russian Federation,45.42488098,36.77402115
CAN,Canada,45.42760849,-75.71056366
RUS,Russian Federation,45.42884064,38.7326088
CAN,Canada,45.43318558,-73.63948059
CAN,Canada,45.4333992,-75.14929962
ITA,Italy,45.43418884,10.99779034
RUS,Russian Federation,45.4375,40.57556152
ITA,Italy,45.43861008,12.32666969
CAN,Canada,45.44328308,-73.74085236
RUS,Russian Federation,45.44530106,40.67649841
ROU,Romania,45.45000076,28.04999924
CAN,Canada,45.45008087,-72.08238983
ITA,Italy,45.45806122,7.871920109
CAN,Canada,45.46152115,-73.54637909
ITA,Italy,45.46427155,9.189510345
HRV,Croatia,45.46611023,16.37833023
RUS,Russian Federation,45.46899033,39.4513588
CAN,Canada,45.47111893,-73.62698364
FRA,France,45.47719955,5.683100224
RUS,Russian Federation,45.47943878,133.4244385
ITA,Italy,45.4815712,8.69674015
CAN,Canada,45.48595429,-73.58070374
USA,United States,45.48706055,-122.8037109
FRA,France,45.49639893,0.138300002
CAN,Canada,45.49717712,-73.55394745
CAN,Canada,45.50136566,-73.63358307
CAN,Canada,45.50157929,-73.56486511
CAN,Canada,45.50268555,-73.56851959
CAN,Canada,45.50325012,-73.79032135
CAN,Canada,45.50642777,-73.52600098
CAN,Canada,45.50854492,-73.66162872
CAN,Canada,45.50883865,-73.5878067
CAN,Canada,45.51035309,-73.56736755
CAN,Canada,45.51409912,-73.67903137
USA,United States,45.52288818,-122.98983
USA,United States,45.52344894,-122.6762085
ITA,Italy,45.52478027,10.22727013
CAN,Canada,45.52695847,-73.61978912
CAN,Canada,45.52725983,-73.61235809
CAN,Canada,45.53000641,-73.69872284
CAN,Canada,45.5303154,-73.60688782
CAN,Canada,45.53121185,-73.51805878
ROU,Romania,45.53332901,22.36667061
HRV,Croatia,45.55110931,18.69388962
CAN,Canada,45.5566864,-73.65265656
CAN,Canada,45.55715561,-73.59615326
ITA,Italy,45.55986023,8.050020218
FRA,France,45.56666946,5.933330059
CAN,Canada,45.56681061,-76.78272247
RUS,Russian Federation,45.58127976,39.6640892
USA,United States,45.59455872,-121.1786804
ITA,Italy,45.59677124,9.129039764
CAN,Canada,45.59854889,-73.62250519
CHN,China,45.59999847,84.8833313
CAN,Canada,45.6052208,-73.55506897
ITA,Italy,45.61127853,8.849140167
CHN,China,45.6166687,122.8166733
CAN,Canada,45.61677933,-72.94914246
RUS,Russian Federation,45.61693955,38.94527817
USA,United States,45.6276207,-121.2434082
ITA,Italy,45.63090134,11.4467001
CAN,Canada,45.63287354,-73.8247757
CHN,China,45.6333313,85.18332672
USA,United States,45.6387291,-122.6614914
ITA,Italy,45.64860916,13.77999973
ROU,Romania,45.64860916,25.6061306
CAN,Canada,45.65008164,-74.0825119
USA,United States,45.65611267,-110.5670242
ROU,Romania,45.65805817,20.90583038
CAN,Canada,45.65895462,-73.56707764
HRV,Croatia,45.66500092,16.52333069
USA,United States,45.66821671,-121.5401688
HRV,Croatia,45.66833115,15.64861012
UKR,Ukraine,45.682621,28.61487007
CAN,Canada,45.68344116,-62.71533966
ROU,Romania,45.68861008,21.90306091
ITA,Italy,45.69797897,9.668950081
FRA,France,45.70000076,-0.333330005
ROU,Romania,45.70000076,27.18333054
HRV,Croatia,45.70444107,15.98999977
FRA,France,45.73482132,3.968980074
SRB,Serbia,45.73611069,19.00971985
CAN,Canada,45.7371521,-73.48323822
FRA,France,45.74845886,4.846710205
ROU,Romania,45.74943924,21.22722054
CHN,China,45.75,126.6500015
HRV,Croatia,45.77000046,18.60360909
ITA,Italy,45.77528,12.8386097
SVN,Slovenia,45.77693939,14.21667004
CAN,Canada,45.78036118,-74.00364685
USA,United States,45.78329086,-108.5006866
ROU,Romania,45.79999924,24.14999962
FRA,France,45.80271912,1.212129951
HRV,Croatia,45.80305862,15.71805954
HRV,Croatia,45.81444168,15.97797966
USA,United States,45.82067871,-120.8217316
RUS,Russian Federation,45.8208313,44.64722061
ROU,Romania,45.83332825,27.06666946
UKR,Ukraine,45.83731079,29.61424065
ROU,Romania,45.84973145,27.4344101
ROU,Romania,45.84999847,22.18333054
ROU,Romania,45.84999847,26.18333054
CAN,Canada,45.85010147,-75.16600037
RUS,Russian Federation,45.85129929,40.41249847
KAZ,Kazakhstan,45.85361099,62.15610886
RUS,Russian Federation,45.85472107,40.12527847
USA,United States,45.87076187,-112.0974884
CAN,Canada,45.88336182,-72.48240662
CAN,Canada,45.88685989,-74.1794281
CAN,Canada,45.89451981,-77.28006744
FRA,France,45.89580154,0.576099992
FRA,France,45.89760971,4.432720184
SVN,Slovenia,45.90333176,15.59111023
CHN,China,45.90932083,127.2720184
FRA,France,45.9239502,-1.009379983
CAN,Canada,45.94541168,-66.66558075
USA,United States,45.9467392,-112.5173416
CAN,Canada,45.95008087,-73.84918976
SVN,Slovenia,45.95603943,13.64836979
ROU,Romania,45.96667099,24.61667061
FRA,France,45.96717072,-1.24289
USA,United States,45.99316025,-123.9226379
ROU,Romania,46,26.13332939
USA,United States,46.00381851,-112.5347366
SVN,Slovenia,46.00777817,15.31556034
USA,United States,46.00819016,-122.8077621
CHE,Switzerland,46.01007843,8.960040092
CAN,Canada,46.01676941,-73.44915009
CAN,Canada,46.0210762,-73.44541931
UKR,Ukraine,46.02719879,30.37681961
KAZ,Kazakhstan,46.03105927,73.70246887
RUS,Russian Federation,46.04970169,38.17470169
CAN,Canada,46.05007172,-71.9657898
SVN,Slovenia,46.0510788,14.50512981
FRA,France,46.0517807,3.925679922
FRA,France,46.05580139,6.776400089
CAN,Canada,46.06004334,-70.95397186
USA,United States,46.06181335,-118.3282013
ITA,Italy,46.06193924,13.24221993
USA,United States,46.06457901,-118.3430176
RUS,Russian Federation,46.06666946,39.78332901
CAN,Canada,46.0703392,-72.81124878
SVN,Slovenia,46.07730103,14.21819973
RUS,Russian Federation,46.07801819,40.86650848
RUS,Russian Federation,46.0848999,38.95959854
SRB,Serbia,46.09999847,19.66666985
CHE,Switzerland,46.11346054,7.49435997
CAN,Canada,46.11594009,-64.801857
ROU,Romania,46.1166687,24.81666946
USA,United States,46.12248612,-67.83777618
USA,United States,46.12615967,-67.84030151
SVN,Slovenia,46.13179016,14.99693966
CAN,Canada,46.13510132,-60.18310165
RUS,Russian Federation,46.13769913,39.78319931
USA,United States,46.14056015,-93.46666718
SVN,Slovenia,46.15499878,15.05333042
SVN,Slovenia,46.16550827,14.30626011
CAN,Canada,46.16677094,-73.43244934
SVN,Slovenia,46.16693878,14.57499981
RUS,Russian Federation,46.17110062,45.34349823
ROU,Romania,46.18333054,21.31666946
SVN,Slovenia,46.18986893,14.49491978
USA,United States,46.19472122,-119.1332397
UKR,Ukraine,46.19520187,30.34938049
CHE,Switzerland,46.20222092,6.145689964
RUS,Russian Federation,46.20449829,47.85350037
USA,United States,46.21125031,-119.1372299
ROU,Romania,46.21667099,24.70000076
CAN,Canada,46.21675873,-72.61582184
CAN,Canada,46.21784973,-70.7787323
HRV,Croatia,46.22306061,16.12000084
CAN,Canada,46.22618866,-72.61904907
CAN,Canada,46.22859955,-73.01917267
CAN,Canada,46.23524857,-63.12670898
UKR,Ukraine,46.24998093,30.44127083
HUN,Hungary,46.25299835,20.14823914
ROU,Romania,46.25860977,26.76916695
SVN,Slovenia,46.27280045,14.31719971
USA,United States,46.28569031,-119.284462
HRV,Croatia,46.30443955,16.33778
UKR,Ukraine,46.30495071,30.65477943
FRA,France,46.30654144,4.481780052
RUS,Russian Federation,46.30778122,44.25582886
RUS,Russian Federation,46.32139969,39.38769913
